"","Trial","correct","faceVal","houseVal","mult1House","mult2Face","summedVal","earnings","selection","rt","flip","participant","subject","finalEarnings","accuracy"
"6924",66,1,0.32,0.16,1,1,0.48,-5.88,"['f']",0.683520306134596,NA,60,25,-7.36,0.56
"7024",67,0,-0.84,-0.74,1,1,-1.58,-7.46,"['f']",4.71683268481866,NA,60,25,-7.36,0.56
"7128",68,0,-0.7,-0.02,1,1,-0.72,-8.18,"['f']",0.683529469970381,NA,60,25,-7.36,0.56
"7226",69,0,-0.12,0.04,1,1,-0.08,-8.26,"['f']",2.45018959979643,NA,60,25,-7.36,0.56
"7324",70,0,0.36,-0.9,1,1,-0.54,-8.8,"['f']",0.750389921246096,NA,60,25,-7.36,0.56
"7424",71,1,-0.08,0.32,1,1,0.24,-8.56,"['f']",0.933522963663563,NA,60,25,-7.36,0.56
"7524",72,0,-0.74,0.62,1,1,-0.12,-8.68,"['f']",1.91688730131136,NA,60,25,-7.36,0.56
"7624",73,0,0.26,-0.94,1,1,-0.68,-9.36,"['f']",1.00019390677335,NA,60,25,-7.36,0.56
"7724",74,0,0.14,-0.66,1,1,-0.52,-9.88,"['f']",1.73352039780002,NA,60,25,-7.36,0.56
"7824",75,1,-0.4,-0.22,1,1,-0.62,-9.88,"['j']",0.883526904130122,NA,60,25,-7.36,0.56
"7924",76,1,-0.84,0.36,1,1,-0.48,-9.88,"['j']",0.883522138930857,NA,60,25,-7.36,0.56
"8024",77,1,0.98,-0.7,1,1,0.28,-9.6,"['f']",1.21682920260355,NA,60,25,-7.36,0.56
"8128",78,1,0.12,-0.26,1,1,-0.14,-9.6,"['j']",1.95016559050418,NA,60,25,-7.36,0.56
"8226",79,0,-0.8,1,1,1,0.2,-9.8,"['j']",1.28352873687982,NA,60,25,-7.36,0.56
"8324",80,1,-0.42,-0.4,1,1,-0.82,-9.8,"['j']",2.88350454432657,NA,60,25,-7.36,0.56
"8424",81,0,-0.04,0.66,1,1,0.62,-10.42,"['j']",3.65034391879453,NA,60,25,-7.36,0.56
"8524",82,0,0.3,0.24,1,1,0.54,-10.96,"['j']",3.6168500961212,NA,60,25,-7.36,0.56
"8624",83,1,-0.66,0.9,1,1,0.24,-10.72,"['f']",4.70000274913036,NA,60,25,-7.36,0.56
"8724",84,1,0.12,0.78,1,1,0.9,-9.82,"['f']",3.36701861908659,NA,60,25,-7.36,0.56
"8824",85,0,0.94,-0.1,1,1,0.84,-10.66,"['j']",3.43367746594595,NA,60,25,-7.36,0.56
"8924",86,0,-0.86,0.98,1,1,0.12,-10.78,"['j']",1.46687034820206,NA,60,25,-7.36,0.56
"9024",87,1,0.56,0.5,1,1,1.06,-9.72,"['f']",1.50018969140365,NA,60,25,-7.36,0.56
"9128",88,1,0.36,-0.36,1,1,0,-9.72,"['j']",2.66702210131916,NA,60,25,-7.36,0.56
"9226",89,1,0.84,-0.26,1,1,0.58,-9.14,"['f']",1.63369359428179,NA,60,25,-7.36,0.56
"9324",90,1,-0.04,-0.5,1,1,-0.54,-9.14,"['j']",2.96684194033151,NA,60,25,-7.36,0.56
"9424",91,1,0.72,0.96,1,1,1.68,-7.46,"['f']",2.36685550279799,NA,60,25,-7.36,0.56
"9524",92,1,0,0.28,1,1,0.28,-7.18,"['f']",1.86685128742829,NA,60,25,-7.36,0.56
"9624",93,0,0.76,-0.5,1,1,0.26,-7.44,"['j']",1.33373703085817,NA,60,25,-7.36,0.56
"9724",94,0,-0.72,-0.46,1,1,-1.18,-8.62,"['f']",1.21686109274742,NA,60,25,-7.36,0.56
"9824",95,0,0.64,0.36,1,1,1,-9.62,"['j']",2.15020994350198,NA,60,25,-7.36,0.56
"9924",96,1,0.22,-0.96,1,1,-0.74,-9.62,"['j']",2.70022561366204,NA,60,25,-7.36,0.56
"10024",97,1,-0.04,0.18,1,1,0.14,-9.48,"['f']",3.71680152780027,NA,60,25,-7.36,0.56
"10125",98,0,-0.84,0.52,1,1,-0.32,-9.8,"['f']",2.20020123786526,NA,60,25,-7.36,0.56
"10224",99,1,0.86,0.36,1,1,1.22,-8.58,"['f']",3.13350756841828,NA,60,25,-7.36,0.56
"10324",100,1,0.32,0.9,1,1,1.22,-7.36,"['f']",10.0334355406521,NA,60,25,-7.36,0.56
"4109",1,1,-0.44,0.16,1,1,-0.28,0,"['j']",59.3336846187594,NA,61,26,18.52,0.82
"5109",2,1,1,-0.92,1,1,0.08,0.08,"['f']",9.80024640075862,NA,61,26,18.52,0.82
"6109",3,0,0.5,-0.7,1,1,-0.2,-0.12,"['f']",8.90027110680239,NA,61,26,18.52,0.82
"7109",4,1,-1,0.76,1,1,-0.24,-0.12,"['j']",4.28355918236775,NA,61,26,18.52,0.82
"8109",5,0,-0.74,0.4,1,1,-0.34,-0.46,"['f']",5.50015835335944,NA,61,26,18.52,0.82
"9109",6,1,-0.5,0.9,1,1,0.4,-0.06,"['f']",5.80024933323148,NA,61,26,18.52,0.82
"1054",7,1,0.24,0.8,1,1,1.04,0.98,"['f']",3.65022345416946,NA,61,26,18.52,0.82
"1125",8,1,-0.94,-0.9,1,1,-1.84,0.98,"['j']",2.66696015800699,NA,61,26,18.52,0.82
"1225",9,1,-0.34,-0.88,1,1,-1.22,0.98,"['j']",14.7503812210343,NA,61,26,18.52,0.82
"1325",10,1,0.34,-0.1,1,1,0.24,1.22,"['f']",1.81688853242667,NA,61,26,18.52,0.82
"1425",11,1,0.82,0.94,1,1,1.76,2.98,"['f']",2.35021458345,NA,61,26,18.52,0.82
"1525",12,1,-0.24,0.46,1,1,0.22,3.2,"['f']",7.00029764568899,NA,61,26,18.52,0.82
"1625",13,1,-0.42,0.52,1,1,0.1,3.3,"['f']",10.4168472579331,NA,61,26,18.52,0.82
"1725",14,1,0.16,0.08,1,1,0.24,3.54,"['f']",5.40021905547474,NA,61,26,18.52,0.82
"1825",15,1,-0.24,-0.48,1,1,-0.72,3.54,"['j']",2.73351805450511,NA,61,26,18.52,0.82
"1925",16,1,-0.94,-0.8,1,1,-1.74,3.54,"['j']",4.28351152973482,NA,61,26,18.52,0.82
"2025",17,1,-0.68,0.4,1,1,-0.28,3.54,"['j']",2.43349782045698,NA,61,26,18.52,0.82
"2125",18,1,0.88,0.16,1,1,1.04,4.58,"['f']",1.38364620340872,NA,61,26,18.52,0.82
"2225",19,1,0.6,-0.24,1,1,0.36,4.94,"['f']",1.46684146628832,NA,61,26,18.52,0.82
"2325",20,1,0.18,0.14,1,1,0.32,5.26,"['f']",5.31708390821586,NA,61,26,18.52,0.82
"2425",21,1,-0.24,-0.26,1,1,-0.5,5.26,"['j']",4.28358667425346,NA,61,26,18.52,0.82
"2525",22,1,-0.58,-0.08,1,1,-0.66,5.26,"['j']",2.66689527712879,NA,61,26,18.52,0.82
"2625",23,1,-0.04,0.04,1,1,0,5.26,"['f']",2.28356797978631,NA,61,26,18.52,0.82
"2725",24,1,0.28,0.16,1,1,0.44,5.7,"['f']",9.90023005224066,NA,61,26,18.52,0.82
"2825",25,0,-0.06,-0.48,1,1,-0.54,5.16,"['f']",7.61696228405344,NA,61,26,18.52,0.82
"2925",26,1,-0.78,-0.36,1,1,-1.14,5.16,"['j']",1.76705670956289,NA,61,26,18.52,0.82
"3025",27,1,0.14,0.48,1,1,0.62,5.78,"['f']",4.2002128972963,NA,61,26,18.52,0.82
"3125",28,1,0.06,0.86,1,1,0.92,6.7,"['f']",4.43347875939799,NA,61,26,18.52,0.82
"3225",29,1,-0.22,-0.5,1,1,-0.72,6.7,"['j']",14.0002217680158,NA,61,26,18.52,0.82
"3325",30,0,0.42,-0.52,1,1,-0.1,6.6,"['f']",3.93344503597473,NA,61,26,18.52,0.82
"3425",31,0,-0.74,0.42,1,1,-0.32,6.28,"['f']",4.06693141980213,NA,61,26,18.52,0.82
"3525",32,1,-0.48,0.4,1,1,-0.08,6.28,"['j']",2.80039595672861,NA,61,26,18.52,0.82
"3625",33,1,0.48,-0.02,1,1,0.46,6.74,"['f']",2.13353293674299,NA,61,26,18.52,0.82
"3725",34,1,0.42,0.16,1,1,0.58,7.32,"['f']",1.40011421969393,NA,61,26,18.52,0.82
"3825",35,0,-0.86,0.82,1,1,-0.04,7.28,"['f']",2.69998819680768,NA,61,26,18.52,0.82
"3925",36,1,0.16,0.6,1,1,0.76,8.04,"['f']",1.13384634445538,NA,61,26,18.52,0.82
"4025",37,1,-0.7,-0.1,1,1,-0.8,8.04,"['j']",1.26695004096837,NA,61,26,18.52,0.82
"4129",38,0,-0.46,0.4,1,1,-0.06,7.98,"['f']",3.51690678705927,NA,61,26,18.52,0.82
"4227",39,1,0.22,0.54,1,1,0.76,8.74,"['f']",1.1502153899055,NA,61,26,18.52,0.82
"4325",40,1,-0.92,-0.82,1,1,-1.74,8.74,"['j']",2.66679007475614,NA,61,26,18.52,0.82
"4425",41,1,-0.1,0.22,1,1,0.12,8.86,"['f']",2.46690561407013,NA,61,26,18.52,0.82
"4525",42,1,0.92,-0.88,1,1,0.04,8.9,"['f']",1.01686279999558,NA,61,26,18.52,0.82
"4625",43,1,0.14,0.56,1,1,0.7,9.6,"['f']",1.10016546459519,NA,61,26,18.52,0.82
"4725",44,0,0.5,-0.52,1,1,-0.02,9.58,"['f']",1.10016253212234,NA,61,26,18.52,0.82
"4825",45,1,-0.2,-0.8,1,1,-1,9.58,"['j']",2.05037286353763,NA,61,26,18.52,0.82
"4925",46,1,0.16,0.28,1,1,0.44,10.02,"['f']",1.88372538008844,NA,61,26,18.52,0.82
"5025",47,1,-0.98,-0.84,1,1,-1.82,10.02,"['j']",0.650158939854009,NA,61,26,18.52,0.82
"5129",48,1,0.42,-0.08,1,1,0.34,10.36,"['f']",0.966861993569182,NA,61,26,18.52,0.82
"5227",49,1,0.76,-0.7,1,1,0.06,10.42,"['f']",0.700163045286899,NA,61,26,18.52,0.82
"5325",50,1,0.68,-0.42,1,1,0.26,10.68,"['f']",0.816907960048411,NA,61,26,18.52,0.82
"5425",51,1,0.74,-0.52,1,1,0.22,10.9,"['f']",0.950131154706469,NA,61,26,18.52,0.82
"5525",52,1,0.36,0.4,1,1,0.76,11.66,"['f']",1.41716176530463,NA,61,26,18.52,0.82
"5625",53,1,-0.9,-0.86,1,1,-1.76,11.66,"['j']",1.050210477988,NA,61,26,18.52,0.82
"5725",54,1,-0.14,-0.98,1,1,-1.12,11.66,"['j']",2.23356167494785,NA,61,26,18.52,0.82
"5825",55,0,-0.66,0.42,1,1,-0.24,11.42,"['f']",2.53356321452884,NA,61,26,18.52,0.82
"5925",56,1,-0.22,-0.6,1,1,-0.82,11.42,"['j']",5.65022052169661,NA,61,26,18.52,0.82
"6025",57,1,0.1,-0.04,1,1,0.06,11.48,"['f']",4.61694835481467,NA,61,26,18.52,0.82
"6129",58,1,-0.68,-0.38,1,1,-1.06,11.48,"['j']",8.88378989440389,NA,61,26,18.52,0.82
"6227",59,1,0.62,-0.56,1,1,0.06,11.54,"['f']",1.500133060792,NA,61,26,18.52,0.82
"6325",60,1,0.2,-0.1,1,1,0.1,11.64,"['f']",1.13356885951362,NA,61,26,18.52,0.82
"6425",61,0,0.26,-0.5,1,1,-0.24,11.4,"['f']",1.23352208660799,NA,61,26,18.52,0.82
"6525",62,1,-0.06,0.94,1,1,0.88,12.28,"['f']",1.40027770487359,NA,61,26,18.52,0.82
"6625",63,1,1,-0.3,1,1,0.7,12.98,"['f']",0.933491955511272,NA,61,26,18.52,0.82
"6725",64,1,0.32,-0.98,1,1,-0.66,12.98,"['j']",1.73354371357709,NA,61,26,18.52,0.82
"6825",65,1,-0.96,-0.82,1,1,-1.78,12.98,"['j']",2.58354715924361,NA,61,26,18.52,0.82
"6925",66,1,0.04,0.06,1,1,0.1,13.08,"['f']",1.8336094742408,NA,61,26,18.52,0.82
"7025",67,1,-0.96,-0.4,1,1,-1.36,13.08,"['j']",3.40020989152254,NA,61,26,18.52,0.82
"7129",68,1,-0.04,-0.24,1,1,-0.28,13.08,"['j']",6.2501730156946,NA,61,26,18.52,0.82
"7227",69,1,-0.32,0.74,1,1,0.42,13.5,"['f']",2.23357963634771,NA,61,26,18.52,0.82
"7325",70,1,-0.56,0.76,1,1,0.2,13.7,"['f']",1.93351651492412,NA,61,26,18.52,0.82
"7425",71,0,0.44,-0.8,1,1,-0.36,13.34,"['f']",1.0168646328093,NA,61,26,18.52,0.82
"7525",72,0,-0.96,0.42,1,1,-0.54,12.8,"['f']",4.85041545762215,NA,61,26,18.52,0.82
"7625",73,1,-0.6,0.04,1,1,-0.56,12.8,"['j']",6.48355507690576,NA,61,26,18.52,0.82
"7725",74,1,-0.2,0.86,1,1,0.66,13.46,"['f']",1.61687650930253,NA,61,26,18.52,0.82
"7825",75,1,-1,-0.4,1,1,-1.4,13.46,"['j']",1.00022176801576,NA,61,26,18.52,0.82
"7925",76,1,0.08,0.36,1,1,0.44,13.9,"['f']",7.85019295651,NA,61,26,18.52,0.82
"8025",77,1,-0.44,0.1,1,1,-0.34,13.9,"['j']",3.90019522915827,NA,61,26,18.52,0.82
"8129",78,0,0.6,-0.92,1,1,-0.32,13.58,"['f']",5.10019405619823,NA,61,26,18.52,0.82
"8227",79,1,-0.22,-0.3,1,1,-0.52,13.58,"['j']",6.60019478929462,NA,61,26,18.52,0.82
"8325",80,1,0.52,0.52,1,1,1.04,14.62,"['f']",2.11691939667799,NA,61,26,18.52,0.82
"8425",81,1,-0.96,0.26,1,1,-0.7,14.62,"['j']",2.50023899629014,NA,61,26,18.52,0.82
"8525",82,1,0.54,-0.18,1,1,0.36,14.98,"['f']",4.41683516147896,NA,61,26,18.52,0.82
"8625",83,1,-0.32,-0.6,1,1,-0.92,14.98,"['j']",1.91688244754914,NA,61,26,18.52,0.82
"8725",84,0,-0.96,0.7,1,1,-0.26,14.72,"['f']",5.23355434380937,NA,61,26,18.52,0.82
"8825",85,1,0.66,0.64,1,1,1.3,16.02,"['f']",1.20019493592554,NA,61,26,18.52,0.82
"8925",86,1,0.2,0.76,1,1,0.96,16.98,"['f']",3.23358440160519,NA,61,26,18.52,0.82
"9025",87,0,-0.18,-0.74,1,1,-0.92,16.06,"['f']",4.26684667140944,NA,61,26,18.52,0.82
"9129",88,1,0.3,0.1,1,1,0.4,16.46,"['f']",3.10019149025902,NA,61,26,18.52,0.82
"9227",89,1,0.38,0.44,1,1,0.82,17.28,"['f']",1.20018283947138,NA,61,26,18.52,0.82
"9325",90,0,-0.48,0.96,1,1,0.48,16.8,"['j']",0.883553464052966,NA,61,26,18.52,0.82
"9425",91,1,-0.1,-0.88,1,1,-0.98,16.8,"['j']",2.68353594254586,NA,61,26,18.52,0.82
"9525",92,1,-0.96,-0.82,1,1,-1.78,16.8,"['j']",1.83361240671366,NA,61,26,18.52,0.82
"9625",93,1,-0.98,-0.08,1,1,-1.06,16.8,"['j']",1.40017360218917,NA,61,26,18.52,0.82
"9725",94,1,1,-0.94,1,1,0.06,16.86,"['f']",2.25017924720305,NA,61,26,18.52,0.82
"9825",95,1,0.98,-0.82,1,1,0.16,17.02,"['f']",1.1669187368534,NA,61,26,18.52,0.82
"9925",96,1,0.54,0.32,1,1,0.86,17.88,"['f']",1.06689549706061,NA,61,26,18.52,0.82
"10025",97,1,0.68,0.44,1,1,1.12,19,"['f']",1.08373703664984,NA,61,26,18.52,0.82
"10126",98,0,0.08,-0.34,1,1,-0.26,18.74,"['f']",3.01696763580549,NA,61,26,18.52,0.82
"10225",99,1,-0.92,-0.26,1,1,-1.18,18.74,"['j']",1.81704212052864,NA,61,26,18.52,0.82
"10325",100,0,-0.74,0.52,1,1,-0.22,18.52,"['f']",1.91666544479085,NA,61,26,18.52,0.82
"4130",1,1,-0.64,0.54,1,1,-0.1,0,"['j']",23.5999776402605,NA,62,27,22.54,0.8
"5130",2,1,0.98,0.42,1,1,1.4,1.4,"['f']",6.66664968302939,NA,62,27,22.54,0.8
"6130",3,1,-0.64,0.3,1,1,-0.34,1.4,"['j']",5.65016467415262,NA,62,27,22.54,0.8
"7130",4,0,-0.12,0.3,1,1,0.18,1.22,"['j']",9.31678173394175,NA,62,27,22.54,0.8
"8130",5,1,0.92,-0.26,1,1,0.66,1.88,"['f']",5.65015770960599,NA,62,27,22.54,0.8
"9130",6,1,0.26,-0.5,1,1,-0.24,1.88,"['j']",12.7000676291063,NA,62,27,22.54,0.8
"1055",7,1,0.8,0.2,1,1,1,2.88,"['f']",28.7166332797497,NA,62,27,22.54,0.8
"1126",8,0,0.42,0.42,1,1,0.84,2.04,"['j']",12.1334346242948,NA,62,27,22.54,0.8
"1226",9,1,0.44,-0.78,1,1,-0.34,2.04,"['j']",7.70033704588423,NA,62,27,22.54,0.8
"1326",10,1,-0.32,-0.78,1,1,-1.1,2.04,"['j']",3.31683085206896,NA,62,27,22.54,0.8
"1426",11,1,-0.22,-0.42,1,1,-0.64,2.04,"['j']",2.4168259036378,NA,62,27,22.54,0.8
"1526",12,0,0.52,-0.36,1,1,0.16,1.88,"['j']",6.66681756451726,NA,62,27,22.54,0.8
"1626",13,1,0.14,0.84,1,1,0.98,2.86,"['f']",4.35017145535676,NA,62,27,22.54,0.8
"1726",14,0,-0.02,0.08,1,1,0.06,2.8,"['j']",9.5334309587488,NA,62,27,22.54,0.8
"1826",15,0,0.8,-0.04,1,1,0.76,2.04,"['j']",4.48348475043895,NA,62,27,22.54,0.8
"1926",16,1,-0.94,-0.44,1,1,-1.38,2.04,"['j']",1.73353322717594,NA,62,27,22.54,0.8
"2026",17,1,-0.72,-0.04,1,1,-0.76,2.04,"['j']",1.6835228720447,NA,62,27,22.54,0.8
"2126",18,1,-0.42,0.86,1,1,0.44,2.48,"['f']",2.25036921096034,NA,62,27,22.54,0.8
"2226",19,1,-0.34,0.66,1,1,0.32,2.8,"['f']",1.90018932486419,NA,62,27,22.54,0.8
"2326",20,1,-0.3,0.76,1,1,0.46,3.26,"['f']",1.76686906523537,NA,62,27,22.54,0.8
"2426",21,1,0.5,-0.26,1,1,0.24,3.5,"['f']",3.28350197849795,NA,62,27,22.54,0.8
"2526",22,1,-0.22,0.9,1,1,0.68,4.18,"['f']",4.18350875971373,NA,62,27,22.54,0.8
"2626",23,1,0.42,-0.88,1,1,-0.46,4.18,"['j']",6.46680510166334,NA,62,27,22.54,0.8
"2726",24,1,-0.66,-0.42,1,1,-1.08,4.18,"['j']",2.01688088657102,NA,62,27,22.54,0.8
"2826",25,1,-0.6,-0.24,1,1,-0.84,4.18,"['j']",2.76683240995044,NA,62,27,22.54,0.8
"2926",26,1,0.28,-0.98,1,1,-0.7,4.18,"['j']",3.88349867949728,NA,62,27,22.54,0.8
"3026",27,0,-0.24,0.44,1,1,0.2,3.98,"['j']",3.18350949278101,NA,62,27,22.54,0.8
"3126",28,0,-0.82,0.66,1,1,-0.16,3.82,"['f']",2.55017072224291,NA,62,27,22.54,0.8
"3226",29,1,-0.62,0.92,1,1,0.3,4.12,"['f']",1.35021727456478,NA,62,27,22.54,0.8
"3326",30,1,-0.14,0.92,1,1,0.78,4.9,"['f']",1.81695529696299,NA,62,27,22.54,0.8
"3426",31,1,-0.72,-0.26,1,1,-0.98,4.9,"['j']",3.26684065739391,NA,62,27,22.54,0.8
"3526",32,1,-0.3,0.9,1,1,0.6,5.5,"['f']",1.78338229877409,NA,62,27,22.54,0.8
"3626",33,1,0.9,-0.18,1,1,0.72,6.22,"['f']",2.46705362491775,NA,62,27,22.54,0.8
"3726",34,0,0.06,0.14,1,1,0.2,6.02,"['j']",3.40015835111262,NA,62,27,22.54,0.8
"3826",35,1,-0.4,-0.26,1,1,-0.66,6.02,"['j']",3.33352809539065,NA,62,27,22.54,0.8
"3926",36,0,-0.14,0.3,1,1,0.16,5.86,"['j']",3.383503994497,NA,62,27,22.54,0.8
"4026",37,0,0.04,0.56,1,1,0.6,5.26,"['j']",3.53353652614169,NA,62,27,22.54,0.8
"4131",38,1,-0.06,-0.22,1,1,-0.28,5.26,"['j']",1.63354733947199,NA,62,27,22.54,0.8
"4228",39,1,-0.46,0.94,1,1,0.48,5.74,"['f']",2.96682727814186,NA,62,27,22.54,0.8
"4326",40,1,0.52,-0.02,1,1,0.5,6.24,"['f']",2.71705664898036,NA,62,27,22.54,0.8
"4426",41,1,0.48,-0.16,1,1,0.32,6.56,"['f']",3.83349858789006,NA,62,27,22.54,0.8
"4526",42,1,-0.86,-0.46,1,1,-1.32,6.56,"['j']",1.25047147937585,NA,62,27,22.54,0.8
"4626",43,1,0.6,0.82,1,1,1.42,7.98,"['f']",1.46702759963227,NA,62,27,22.54,0.8
"4726",44,1,-0.04,0,1,1,-0.04,7.98,"['j']",11.2834568924154,NA,62,27,22.54,0.8
"4826",45,1,-0.94,-0.2,1,1,-1.14,7.98,"['j']",1.58354724780656,NA,62,27,22.54,0.8
"4926",46,0,-0.72,0.6,1,1,-0.12,7.86,"['f']",18.2666775410762,NA,62,27,22.54,0.8
"5026",47,0,0.62,-0.88,1,1,-0.26,7.6,"['f']",4.95013773249229,NA,62,27,22.54,0.8
"5131",48,1,-0.92,0.08,1,1,-0.84,7.6,"['j']",6.28345102752792,NA,62,27,22.54,0.8
"5228",49,1,-0.22,0.98,1,1,0.76,8.36,"['f']",1.98353148601018,NA,62,27,22.54,0.8
"5326",50,1,-0.06,0.72,1,1,0.66,9.02,"['f']",2.73368388059316,NA,62,27,22.54,0.8
"5426",51,1,0.16,-0.94,1,1,-0.78,9.02,"['j']",2.43371778685832,NA,62,27,22.54,0.8
"5526",52,1,-0.66,0.06,1,1,-0.6,9.02,"['j']",1.58351682388457,NA,62,27,22.54,0.8
"5626",53,1,0.06,0.66,1,1,0.72,9.74,"['f']",1.53352699574316,NA,62,27,22.54,0.8
"5726",54,1,-0.4,-0.64,1,1,-1.04,9.74,"['j']",4.60032696567941,NA,62,27,22.54,0.8
"5826",55,1,-0.02,-0.6,1,1,-0.62,9.74,"['j']",2.50017502927221,NA,62,27,22.54,0.8
"5926",56,1,0.98,0.02,1,1,1,10.74,"['f']",1.63352278037928,NA,62,27,22.54,0.8
"6026",57,1,-0.74,0.1,1,1,-0.64,10.74,"['j']",2.016718503437,NA,62,27,22.54,0.8
"6131",58,1,0.24,0.68,1,1,0.92,11.66,"['f']",3.43350701854797,NA,62,27,22.54,0.8
"6228",59,1,0.02,-0.98,1,1,-0.96,11.66,"['j']",1.58351902320283,NA,62,27,22.54,0.8
"6326",60,1,-0.9,0.3,1,1,-0.6,11.66,"['j']",2.95016962266527,NA,62,27,22.54,0.8
"6426",61,1,-0.06,0.36,1,1,0.3,11.96,"['f']",2.85017603734741,NA,62,27,22.54,0.8
"6526",62,1,0.4,0.88,1,1,1.28,13.24,"['f']",1.38375948229805,NA,62,27,22.54,0.8
"6626",63,1,0,0.96,1,1,0.96,14.2,"['f']",1.80018657573964,NA,62,27,22.54,0.8
"6726",64,1,0.96,0.88,1,1,1.84,16.04,"['f']",1.78367590805283,NA,62,27,22.54,0.8
"6826",65,1,0.74,-1,1,1,-0.26,16.04,"['j']",1.80018071085215,NA,62,27,22.54,0.8
"6926",66,0,0.12,-0.2,1,1,-0.08,15.96,"['f']",1.78354834747734,NA,62,27,22.54,0.8
"7026",67,1,0.84,0.14,1,1,0.98,16.94,"['f']",1.95018245198298,NA,62,27,22.54,0.8
"7131",68,0,0.46,-0.6,1,1,-0.14,16.8,"['f']",3.81685192888835,NA,62,27,22.54,0.8
"7228",69,1,0.08,0.54,1,1,0.62,17.42,"['f']",1.21682700322708,NA,62,27,22.54,0.8
"7326",70,1,0.04,0.58,1,1,0.62,18.04,"['f']",2.90016843128251,NA,62,27,22.54,0.8
"7426",71,1,-0.98,-0.5,1,1,-1.48,18.04,"['j']",2.83349785476457,NA,62,27,22.54,0.8
"7526",72,0,-0.02,-0.54,1,1,-0.56,17.48,"['f']",2.35037599218776,NA,62,27,22.54,0.8
"7626",73,1,-0.7,-0.08,1,1,-0.78,17.48,"['j']",1.13351856498048,NA,62,27,22.54,0.8
"7726",74,1,-0.8,0.52,1,1,-0.28,17.48,"['j']",6.60033063119045,NA,62,27,22.54,0.8
"7826",75,1,-0.7,-0.1,1,1,-0.8,17.48,"['j']",1.55036902771099,NA,62,27,22.54,0.8
"7926",76,1,-0.58,0.14,1,1,-0.44,17.48,"['j']",1.68349538050825,NA,62,27,22.54,0.8
"8026",77,1,-0.76,-0.64,1,1,-1.4,17.48,"['j']",1.18352195562329,NA,62,27,22.54,0.8
"8131",78,1,0.86,-0.38,1,1,0.48,17.96,"['f']",1.08335975569207,NA,62,27,22.54,0.8
"8228",79,0,-0.66,0.58,1,1,-0.08,17.88,"['f']",1.40019390673842,NA,62,27,22.54,0.8
"8326",80,1,-0.68,-0.08,1,1,-0.76,17.88,"['j']",2.05040953186108,NA,62,27,22.54,0.8
"8426",81,0,0.22,-0.46,1,1,-0.24,17.64,"['f']",1.71685064595658,NA,62,27,22.54,0.8
"8526",82,1,-0.94,0.94,1,1,0,17.64,"['f']",2.26681573176757,NA,62,27,22.54,0.8
"8626",83,0,0.88,-0.76,1,1,0.12,17.52,"['j']",6.10011711379047,NA,62,27,22.54,0.8
"8726",84,0,0.66,-0.92,1,1,-0.26,17.26,"['f']",2.25018776697107,NA,62,27,22.54,0.8
"8826",85,1,-0.18,-0.92,1,1,-1.1,17.26,"['j']",2.8170289741829,NA,62,27,22.54,0.8
"8926",86,1,0.88,0.7,1,1,1.58,18.84,"['f']",1.36670448275981,NA,62,27,22.54,0.8
"9026",87,1,-0.68,-0.16,1,1,-0.84,18.84,"['j']",1.60018584260251,NA,62,27,22.54,0.8
"9131",88,1,0.92,0.06,1,1,0.98,19.82,"['f']",1.46688647655537,NA,62,27,22.54,0.8
"9228",89,1,-0.74,-0.96,1,1,-1.7,19.82,"['j']",1.11687263916247,NA,62,27,22.54,0.8
"9326",90,0,0.9,-0.94,1,1,-0.04,19.78,"['f']",1.93352552951546,NA,62,27,22.54,0.8
"9426",91,1,-0.92,-0.14,1,1,-1.06,19.78,"['j']",1.53351893159561,NA,62,27,22.54,0.8
"9526",92,1,0.76,0.16,1,1,0.92,20.7,"['f']",1.80020197096746,NA,62,27,22.54,0.8
"9626",93,1,-0.48,0.86,1,1,0.38,21.08,"['f']",1.15019674756331,NA,62,27,22.54,0.8
"9726",94,1,-0.74,1,1,1,0.26,21.34,"['f']",1.95002703327918,NA,62,27,22.54,0.8
"9826",95,1,-0.76,-0.28,1,1,-1.04,21.34,"['j']",1.88353460171493,NA,62,27,22.54,0.8
"9926",96,1,0,-1,1,1,-1,21.34,"['j']",2.55034153617453,NA,62,27,22.54,0.8
"10026",97,1,-0.8,-0.74,1,1,-1.54,21.34,"['j']",2.116851745639,NA,62,27,22.54,0.8
"10127",98,1,-0.52,0,1,1,-0.52,21.34,"['j']",3.48372117744293,NA,62,27,22.54,0.8
"10226",99,1,0.6,0.6,1,1,1.2,22.54,"['f']",1.0335814289283,NA,62,27,22.54,0.8
"10326",100,1,-0.42,0.3,1,1,-0.12,22.54,"['j']",2.75019491481362,NA,62,27,22.54,0.8
"4132",1,0,0.46,-0.96,1,1,-0.5,-0.5,"['f']",6.91667121805949,NA,63,28,28.16,0.88
"5132",2,1,-0.96,-1,1,1,-1.96,-0.5,"['j']",11.2334502040758,NA,63,28,28.16,0.88
"6132",3,0,0.38,0.82,1,1,1.2,-1.7,"['j']",6.4666903706966,NA,63,28,28.16,0.88
"7132",4,0,0.86,-0.02,1,1,0.84,-2.54,"['j']",13.616466862266,NA,63,28,28.16,0.88
"8132",5,0,-0.16,0.52,1,1,0.36,-2.9,"['j']",11.6163836537162,NA,63,28,28.16,0.88
"9132",6,1,0.5,-0.84,1,1,-0.34,-2.9,"['j']",7.49995363049675,NA,63,28,28.16,0.88
